"Procedure
 Code",Rate Type Description,Rate Type,Modifier 1,Modifier 2,Modifier 3,Modifier 4,Min Age,Max Age,Post Op Days,Total Allowable Amount 07.2022,Relative Value,Prior Authorization Needed,Notes,TRI Indicator
87903,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
87904,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
87905,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
87906,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
87910,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
87912,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
87999,DEFAULT,DEF,,,,,0,999,0, Code is Manually Priced ,,,,
88000,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
88005,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
88007,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
88012,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
88014,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
88016,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
88020,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
88025,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
88027,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
88028,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
88029,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
88036,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
88037,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
88040,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
88045,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
88099,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
88104,DEFAULT,DEF,26,,,,0,999,0, $21.55 ,,,,
88104,DEFAULT,DEF,TC,,,,0,999,0, $21.55 ,,,,
88104,DEFAULT,DEF,,,,,0,999,0, $43.08 ,,,,
88106,DEFAULT,DEF,26,,,,0,999,0, $21.55 ,,,,
88106,DEFAULT,DEF,TC,,,,0,999,0, $21.55 ,,,,
88106,DEFAULT,DEF,,,,,0,999,0, $43.08 ,,,,
88108,DEFAULT,DEF,26,,,,0,999,0, $25.86 ,,,,
88108,DEFAULT,DEF,TC,,,,0,999,0, $17.23 ,,,,
88108,DEFAULT,DEF,,,,,0,999,0, $43.08 ,,,,
88112,DEFAULT,DEF,26,,,,0,999,0, $45.24 ,,,,
88112,DEFAULT,DEF,TC,,,,0,999,0, $39.13 ,,,,
88112,DEFAULT,DEF,,,,,0,999,0, $84.47 ,,,,
88120,DEFAULT,DEF,26,,,,0,999,0, $43.35 ,,,,
88120,DEFAULT,DEF,TC,,,,0,999,0, $335.28 ,,,,
88120,DEFAULT,DEF,,,,,0,999,0, $378.62 ,,,,
88121,DEFAULT,DEF,26,,,,0,999,0, $38.52 ,,,,
88121,DEFAULT,DEF,,,,,0,999,0, $319.77 ,,,,
88121,DEFAULT,DEF,TC,,,,0,999,0, $281.21 ,,,,
88125,DEFAULT,DEF,26,,,,0,999,0, $12.76 ,,,,
88125,DEFAULT,DEF,TC,,,,0,999,0, $8.11 ,,,,
88125,DEFAULT,DEF,,,,,0,999,0, $20.86 ,,,,
88130,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88140,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88141,DEFAULT,DEF,,,,,0,999,0, $16.25 ,,,,
88142,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88143,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88147,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88148,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88150,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88152,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88153,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88155,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88160,DEFAULT,DEF,TC,,,,0,999,0, $21.55 ,,,,
88160,DEFAULT,DEF,26,,,,0,999,0, $21.55 ,,,,
88160,DEFAULT,DEF,,,,,0,999,0, $43.08 ,,,,
88161,DEFAULT,DEF,26,,,,0,999,0, $21.55 ,,,,
88161,DEFAULT,DEF,TC,,,,0,999,0, $21.55 ,,,,
88161,DEFAULT,DEF,,,,,0,999,0, $43.08 ,,,,
88162,DEFAULT,DEF,26,,,,0,999,0, $27.24 ,,,,
88162,DEFAULT,DEF,,,,,0,999,0, $39.04 ,,,,
88162,DEFAULT,DEF,TC,,,,0,999,0, $11.80 ,,,,
88164,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88165,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88166,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88167,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88172,DEFAULT,DEF,TC,,,,0,999,0, $21.55 ,,,,
88172,DEFAULT,DEF,26,,,,0,999,0, $29.14 ,,,,
88172,DEFAULT,DEF,,,,,0,999,0, $51.03 ,,,,
88173,DEFAULT,DEF,TC,,,,0,999,0, $19.57 ,,,,
88173,DEFAULT,DEF,26,,,,0,999,0, $53.36 ,,,,
88173,DEFAULT,DEF,,,,,0,999,0, $72.91 ,,,,
88174,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88175,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88177,DEFAULT,DEF,TC,,,,0,999,0, $5.26 ,,,,
88177,DEFAULT,DEF,26,,,,0,999,0, $17.75 ,,,,
88177,DEFAULT,DEF,,,,,0,999,0, $23.01 ,,,,
88182,DEFAULT,DEF,26,,,,0,999,0, $34.81 ,,,,
88182,DEFAULT,DEF,TC,,,,0,999,0, $71.54 ,,,,
88182,DEFAULT,DEF,,,,,0,999,0, $99.21 ,,,,
88184,DEFAULT,DEF,,,,,0,999,0, $37.92 ,,,,
88185,DEFAULT,DEF,,,,,0,999,0, $18.63 ,,,,
88187,DEFAULT,DEF,,,,,0,999,0, $51.45 ,,,,
88188,DEFAULT,DEF,,,,,0,999,0, $64.21 ,,,,
88189,DEFAULT,DEF,,,,,0,999,0, $84.55 ,,,,
88199,DEFAULT,DEF,,,,,0,999,0, Code is Manually Priced ,,,,
88230,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88233,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88235,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88237,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88239,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88240,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88241,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88245,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88248,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88249,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88261,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88262,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88263,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88264,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88267,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88269,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88271,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88272,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88273,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88274,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88275,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88280,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88283,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88285,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88289,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88291,DEFAULT,DEF,,,,,0,999,0, $20.09 ,,,,
88299,DEFAULT,DEF,,,,,0,999,0, Code is Manually Priced ,,,,
88300,DEFAULT,DEF,TC,,,,0,999,0, $11.21 ,,,,
88300,DEFAULT,DEF,,,,,0,999,0, $15.51 ,,,,
88300,DEFAULT,DEF,26,,,,0,999,0, $4.13 ,,,,
88302,DEFAULT,DEF,26,,,,0,999,0, $6.29 ,,,,
88302,DEFAULT,DEF,TC,,,,0,999,0, $10.35 ,,,,
88302,DEFAULT,DEF,,,,,0,999,0, $35.34 ,,,,
88304,DEFAULT,DEF,26,,,,0,999,0, $10.60 ,,,,
88304,DEFAULT,DEF,,,,,0,999,0, $44.82 ,,,,
88304,DEFAULT,DEF,TC,,,,0,999,0, $13.79 ,,,,
88305,DEFAULT,DEF,26,,,,0,999,0, $36.55 ,,,,
88305,DEFAULT,DEF,,,,,0,999,0, $62.91 ,,,,
88305,DEFAULT,DEF,TC,,,,0,999,0, $18.96 ,,,,
88307,DEFAULT,DEF,,,,,0,999,0, $87.05 ,,,,
88307,DEFAULT,DEF,TC,,,,0,999,0, $25.86 ,,,,
88307,DEFAULT,DEF,26,,,,0,999,0, $61.20 ,,,,
88309,DEFAULT,DEF,26,,,,0,999,0, $81.03 ,,,,
88309,DEFAULT,DEF,TC,,,,0,999,0, $34.48 ,,,,
88309,DEFAULT,DEF,,,,,0,999,0, $115.47 ,,,,
88311,DEFAULT,DEF,26,,,,0,999,0, $1.72 ,,,,
88311,DEFAULT,DEF,TC,,,,0,999,0, $5.17 ,,,,
88311,DEFAULT,DEF,,,,,0,999,0, $6.91 ,,,,
88312,DEFAULT,DEF,26,,,,0,999,0, $4.31 ,,,,
88312,DEFAULT,DEF,TC,,,,0,999,0, $10.35 ,,,,
88312,DEFAULT,DEF,,,,,0,999,0, $14.66 ,,,,
88313,DEFAULT,DEF,26,,,,0,999,0, $1.72 ,,,,
88313,DEFAULT,DEF,TC,,,,0,999,0, $5.17 ,,,,
88313,DEFAULT,DEF,,,,,0,999,0, $6.91 ,,,,
88314,DEFAULT,DEF,26,,,,0,999,0, $10.35 ,,,,
88314,DEFAULT,DEF,TC,,,,0,999,0, $32.74 ,,,,
88314,DEFAULT,DEF,,,,,0,999,0, $43.08 ,,,,
88319,DEFAULT,DEF,26,,,,0,999,0, $19.83 ,,,,
88319,DEFAULT,DEF,TC,,,,0,999,0, $18.96 ,,,,
88319,DEFAULT,DEF,,,,,0,999,0, $38.80 ,,,,
88321,DEFAULT,DEF,,,,,0,999,0, $52.58 ,,,,
88323,DEFAULT,DEF,26,,,,0,999,0, $54.81 ,,,,
88323,DEFAULT,DEF,TC,,,,0,999,0, $36.72 ,,,,
88323,DEFAULT,DEF,,,,,0,999,0, $91.55 ,,,,
88325,DEFAULT,DEF,,,,,0,999,0, $87.90 ,,,,
88329,DEFAULT,DEF,,,,,0,999,0, $31.22 ,,,,
88331,DEFAULT,DEF,TC,,,,0,999,0, $15.08 ,,,,
88331,DEFAULT,DEF,26,,,,0,999,0, $48.26 ,,,,
88331,DEFAULT,DEF,,,,,0,999,0, $63.36 ,,,,
88332,DEFAULT,DEF,TC,,,,0,999,0, $7.58 ,,,,
88332,DEFAULT,DEF,26,,,,0,999,0, $24.14 ,,,,
88332,DEFAULT,DEF,,,,,0,999,0, $31.71 ,,,,
88333,DEFAULT,DEF,26,,,,0,999,0, $47.76 ,,,,
88333,DEFAULT,DEF,,,,,0,999,0, $63.68 ,,,,
88333,DEFAULT,DEF,TC,,,,0,999,0, $15.94 ,,,,
88334,DEFAULT,DEF,TC,,,,0,999,0, $9.74 ,,,,
88334,DEFAULT,DEF,26,,,,0,999,0, $23.44 ,,,,
88334,DEFAULT,DEF,,,,,0,999,0, $33.17 ,,,,
88341,DEFAULT,DEF,26,,,,0,999,0, $45.00 ,,,,
88341,DEFAULT,DEF,TC,,,,0,999,0, $10.52 ,,,,
88341,DEFAULT,DEF,,,,,0,999,0, $55.51 ,,,,
88342,DEFAULT,DEF,26,,,,0,999,0, $32.92 ,,,,
88342,DEFAULT,DEF,TC,,,,0,999,0, $24.92 ,,,,
88342,DEFAULT,DEF,,,,,0,999,0, $57.83 ,,,,
88344,DEFAULT,DEF,26,,,,0,999,0, $32.92 ,,,,
88344,DEFAULT,DEF,TC,,,,0,999,0, $24.92 ,,,,
88344,DEFAULT,DEF,,,,,0,999,0, $57.83 ,,,,
88346,DEFAULT,DEF,26,,,,0,999,0, $35.16 ,,,,
88346,DEFAULT,DEF,TC,,,,0,999,0, $22.40 ,,,,
88346,DEFAULT,DEF,,,,,0,999,0, $57.47 ,,,,
88348,DEFAULT,DEF,26,,,,0,999,0, $72.83 ,,,,
88348,DEFAULT,DEF,TC,,,,0,999,0, $37.32 ,,,,
88348,DEFAULT,DEF,,,,,0,999,0, $124.02 ,,,,
88350,DEFAULT,DEF,TC,,,,0,999,0, $40.16 ,,,,
88350,DEFAULT,DEF,26,,,,0,999,0, $26.81 ,,,,
88350,DEFAULT,DEF,,,,,0,999,0, $67.05 ,,,,
88355,DEFAULT,DEF,TC,,,,0,999,0, $73.16 ,,,,
88355,DEFAULT,DEF,26,,,,0,999,0, $77.83 ,,,,
88355,DEFAULT,DEF,,,,,0,999,0, $150.92 ,,,,
88356,DEFAULT,DEF,26,,,,0,999,0, $125.67 ,,,,
88356,DEFAULT,DEF,TC,,,,0,999,0, $77.06 ,,,,
88356,DEFAULT,DEF,,,,,0,999,0, $202.71 ,,,,
88358,DEFAULT,DEF,26,,,,0,999,0, $44.30 ,,,,
88358,DEFAULT,DEF,TC,,,,0,999,0, $19.66 ,,,,
88358,DEFAULT,DEF,,,,,0,999,0, $74.82 ,,,,
88360,DEFAULT,DEF,26,,,,0,999,0, $45.77 ,,,,
88360,DEFAULT,DEF,TC,,,,0,999,0, $36.20 ,,,,
88360,DEFAULT,DEF,,,,,0,999,0, $81.97 ,,,,
88361,DEFAULT,DEF,26,,,,0,999,0, $37.51 ,,,,
88361,DEFAULT,DEF,TC,,,,0,999,0, $58.78 ,,,,
88361,DEFAULT,DEF,,,,,0,999,0, $96.27 ,,,,
88362,DEFAULT,DEF,26,,,,0,999,0, $104.39 ,,,,
88362,DEFAULT,DEF,,,,,0,999,0, $145.23 ,,,,
88362,DEFAULT,DEF,TC,,,,0,999,0, $35.93 ,,,,
88363,DEFAULT,DEF,,,,,0,999,0, $31.46 ,,,,
88364,DEFAULT,DEF,TC,,,,0,999,0, $57.23 ,,,,
88364,DEFAULT,DEF,26,,,,0,999,0, $22.07 ,,,,
88364,DEFAULT,DEF,,,,,0,999,0, $78.69 ,,,,
88365,DEFAULT,DEF,26,,,,0,999,0, $39.66 ,,,,
88365,DEFAULT,DEF,,,,,0,999,0, $95.69 ,,,,
88365,DEFAULT,DEF,TC,,,,0,999,0, $56.03 ,,,,
88366,DEFAULT,DEF,TC,,,,0,999,0, $70.59 ,,,,
88366,DEFAULT,DEF,26,,,,0,999,0, $50.95 ,,,,
88366,DEFAULT,DEF,,,,,0,999,0, $121.61 ,,,,
88367,DEFAULT,DEF,TC,,,,0,999,0, $102.64 ,,,,
88367,DEFAULT,DEF,26,,,,0,999,0, $53.44 ,,,,
88367,DEFAULT,DEF,,,,,0,999,0, $156.08 ,,,,
88368,DEFAULT,DEF,26,,,,0,999,0, $58.01 ,,,,
88368,DEFAULT,DEF,TC,,,,0,999,0, $83.60 ,,,,
88368,DEFAULT,DEF,,,,,0,999,0, $141.60 ,,,,
88369,DEFAULT,DEF,TC,,,,0,999,0, $39.74 ,,,,
88369,DEFAULT,DEF,26,,,,0,999,0, $20.25 ,,,,
88369,DEFAULT,DEF,,,,,0,999,0, $59.99 ,,,,
88371,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88371,DEFAULT,DEF,26,,,,0,999,0, $13.58 ,,,,
88372,DEFAULT,DEF,26,,,,0,999,0, $14.12 ,,,,
88372,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,Independent Laboratory Providers,
88373,DEFAULT,DEF,26,,,,0,999,0, $17.06 ,,,,
88373,DEFAULT,DEF,,,,,0,999,0, $49.22 ,,,,
88373,DEFAULT,DEF,TC,,,,0,999,0, $32.15 ,,,,
88374,DEFAULT,DEF,26,,,,0,999,0, $36.47 ,,,,
88374,DEFAULT,DEF,TC,,,,0,999,0, $130.13 ,,,,
88374,DEFAULT,DEF,,,,,0,999,0, $166.60 ,,,,
88377,DEFAULT,DEF,26,,,,0,999,0, $52.93 ,,,,
88377,DEFAULT,DEF,TC,,,,0,999,0, $121.00 ,,,,
88377,DEFAULT,DEF,,,,,0,999,0, $174.01 ,,,,
88380,DEFAULT,DEF,TC,,,,0,999,0, $80.57 ,,,,
88380,DEFAULT,DEF,26,,,,0,999,0, $56.29 ,,,,
88380,DEFAULT,DEF,,,,,0,999,0, $136.86 ,,,,
88381,DEFAULT,DEF,TC,,,,0,999,0, $107.82 ,,,,
88381,DEFAULT,DEF,26,,,,0,999,0, $35.86 ,,,,
88381,DEFAULT,DEF,,,,,0,999,0, $144.20 ,,,,
88387,DEFAULT,DEF,26,,,,0,999,0, $20.00 ,,,,
88387,DEFAULT,DEF,,,,,0,999,0, $25.09 ,,,,
88387,DEFAULT,DEF,TC,,,,0,999,0, $5.01 ,,,,
88388,DEFAULT,DEF,TC,,,,0,999,0, $2.49 ,,,,
88388,DEFAULT,DEF,26,,,,0,999,0, $12.41 ,,,,
88388,DEFAULT,DEF,,,,,0,999,0, $14.82 ,,,,
88399,DEFAULT,DEF,,,,,0,999,0, Code is Manually Priced ,,,,
88720,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88738,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88740,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88741,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
88749,DEFAULT,DEF,,,,,0,999,0, Code is Manually Priced ,,,,
89049,DEFAULT,DEF,,,,,0,999,0, $136.52 ,,,,
89050,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
89051,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
89055,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
89060,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
89060,DEFAULT,DEF,26,,,,0,999,0, $9.81 ,,,,
89125,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
89160,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
89190,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
89220,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89230,DEFAULT,DEF,,,,,0,999,0, $2.57 ,,,,
89240,DEFAULT,DEF,,,,,0,999,0, Code is Manually Priced ,,,,
89250,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89251,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89253,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89254,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89255,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89257,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89258,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89260,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89261,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89264,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89268,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89272,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89280,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89281,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89290,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89291,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89300,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
89310,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
89320,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
89321,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
89322,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
89325,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
89329,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
89330,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
89331,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
89335,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89342,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89343,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89344,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89346,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89352,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89353,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89354,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89356,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
89398,DEFAULT,DEF,,,,,0,999,0, Code is Manually Priced ,,,,
90281,DEFAULT,DEF,,,,,0,999,0, See  Immunization Fee Schedule  ,, See  Immunization Fee Schedule  ,,
90283,DEFAULT,DEF,,,,,0,999,0, See  Immunization Fee Schedule  ,, See  Immunization Fee Schedule  ,,
90284,DEFAULT,DEF,,,,,0,999,0, See  Immunization Fee Schedule  ,, See  Immunization Fee Schedule  ,,
90287,DEFAULT,DEF,,,,,0,999,0, See  Immunization Fee Schedule  ,, See  Immunization Fee Schedule  ,,
90288,DEFAULT,DEF,,,,,0,999,0, See  Immunization Fee Schedule  ,, See  Immunization Fee Schedule  ,,
90296,DEFAULT,DEF,,,,,0,999,0, See  Immunization Fee Schedule  ,, See  Immunization Fee Schedule  ,,
90371,DEFAULT,DEF,,,,,0,999,0, See  Immunization Fee Schedule  ,, See  Immunization Fee Schedule  ,,
90375,DEFAULT,DEF,,,,,0,999,0, See  Immunization Fee Schedule  ,, See  Immunization Fee Schedule  ,,
90376,DEFAULT,DEF,,,,,0,999,0, See  Immunization Fee Schedule  ,, See  Immunization Fee Schedule  ,,
90377,DEFAULT,DEF,,,,,0,999,, $136.72 ,,,New code effective 1/1/2021,
90378,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
90384,DEFAULT,DEF,,,,,0,999,0, See  Immunization Fee Schedule  ,, See  Immunization Fee Schedule  ,,
90385,DEFAULT,DEF,,,,,0,999,0, See  Immunization Fee Schedule  ,, See  Immunization Fee Schedule  ,,
90386,DEFAULT,DEF,,,,,0,999,0, See  Immunization Fee Schedule  ,, See  Immunization Fee Schedule  ,,
90389,DEFAULT,DEF,,,,,0,999,0, See  Immunization Fee Schedule  ,, See  Immunization Fee Schedule  ,,
90393,DEFAULT,DEF,,,,,0,999,0, See  Immunization Fee Schedule  ,, See  Immunization Fee Schedule  ,,
90396,DEFAULT,DEF,,,,,0,999,0, See  Immunization Fee Schedule  ,, See  Immunization Fee Schedule  ,,
90399,DEFAULT,DEF,,,,,0,999,0, See  Immunization Fee Schedule  ,, See  Immunization Fee Schedule  ,,
90460,DEFAULT,DEF,,,,,0,18,0, See  Immunization Fee Schedule  ,, See  Immunization Fee Schedule  ,Ages 0-18,
90461,DEFAULT,DEF,,,,,0,18,0, See  Immunization Fee Schedule  ,, See  Immunization Fee Schedule  ,,
90471,DEFAULT,DEF,,,,,0,999,0, See  Immunization Fee Schedule  ,, See  Immunization Fee Schedule  ,,
90472,DEFAULT,DEF,,,,,0,999,0, See  Immunization Fee Schedule  ,, See  Immunization Fee Schedule  ,,
